# time  created  delivered  delivered/created
277787.0000 610 12 0.0197
277818.0000 611 12 0.0196
277849.0000 612 12 0.0196
277880.0000 613 12 0.0196
277910.0000 614 12 0.0195
277941.0000 615 12 0.0195
277972.0000 616 12 0.0195
278002.0000 617 12 0.0194
278033.0000 618 12 0.0194
278063.0000 619 12 0.0194
278093.0000 620 12 0.0194
278123.0000 621 12 0.0193
278154.0000 622 12 0.0193
278185.0000 623 12 0.0193
278215.0000 624 12 0.0192
278246.0000 625 12 0.0192
278277.0000 626 12 0.0192
278307.0000 627 12 0.0191
278338.0000 628 12 0.0191
278368.0000 629 12 0.0191
278398.0000 630 12 0.0190
278429.0000 631 12 0.0190
278459.0000 632 12 0.0190
278489.0000 633 12 0.0190
278519.0000 634 12 0.0189
278550.0000 635 12 0.0189
278581.0000 636 12 0.0189
278611.0000 637 12 0.0188
278641.0000 638 12 0.0188
278671.0000 639 12 0.0188
278701.0000 640 12 0.0188
278731.0000 641 12 0.0187
278762.0000 642 12 0.0187
278773.4000 642 13 0.0202
278792.0000 643 13 0.0202
278823.0000 644 13 0.0202
278854.0000 645 13 0.0202
278885.0000 646 13 0.0201
278915.0000 647 13 0.0201
278945.0000 648 13 0.0201
278976.0000 649 13 0.0200
279007.0000 650 13 0.0200
279037.0000 651 13 0.0200
279068.0000 652 13 0.0199
279099.0000 653 13 0.0199
279129.0000 654 13 0.0199
279159.0000 655 13 0.0198
279189.0000 656 13 0.0198
279220.0000 657 13 0.0198
279251.0000 658 13 0.0198
279281.0000 659 13 0.0197
279311.0000 660 13 0.0197
279342.0000 661 13 0.0197
279373.0000 662 13 0.0196
279404.0000 663 13 0.0196
279434.0000 664 13 0.0196
279465.0000 665 13 0.0195
279496.0000 666 13 0.0195
279507.1000 666 14 0.0210
279527.0000 667 14 0.0210
279556.0000 667 15 0.0225
279558.0000 668 15 0.0225
279588.0000 669 15 0.0224
279619.0000 670 15 0.0224
279650.0000 671 15 0.0224
279681.0000 672 15 0.0223
279712.0000 673 15 0.0223
279742.0000 674 15 0.0223
279773.0000 675 15 0.0222
279803.0000 676 15 0.0222
279834.0000 677 15 0.0222
279859.1000 677 16 0.0236
279865.0000 678 16 0.0236
279895.0000 679 16 0.0236
279926.0000 680 16 0.0235
279956.0000 681 16 0.0235
279986.0000 682 16 0.0235
280017.0000 683 16 0.0234
280047.0000 684 16 0.0234
280077.0000 685 16 0.0234
280107.0000 686 16 0.0233
280138.0000 687 16 0.0233
280169.0000 688 16 0.0233
280199.0000 689 16 0.0232
280229.0000 690 16 0.0232
280260.0000 691 16 0.0232
280291.0000 692 16 0.0231
280321.0000 693 16 0.0231
280351.0000 694 16 0.0231
280382.0000 695 16 0.0230
280413.0000 696 16 0.0230
280444.0000 697 16 0.0230
280475.0000 698 16 0.0229
280506.0000 699 16 0.0229
280537.0000 700 16 0.0229
280567.0000 701 16 0.0228
280589.2000 701 17 0.0243
280597.0000 702 17 0.0242
280628.0000 703 17 0.0242
280658.0000 704 17 0.0241
280689.0000 705 17 0.0241
280720.0000 706 17 0.0241
280751.0000 707 17 0.0240
280781.0000 708 17 0.0240
280811.0000 709 17 0.0240
280841.0000 710 17 0.0239
280872.0000 711 17 0.0239
280903.0000 712 17 0.0239
280934.0000 713 17 0.0238
280964.0000 714 17 0.0238
280994.0000 715 17 0.0238
281006.2000 715 18 0.0252
281024.0000 716 18 0.0251
281054.0000 717 18 0.0251
281085.0000 718 18 0.0251
281115.0000 719 18 0.0250
281146.0000 720 18 0.0250
281176.0000 721 18 0.0250
281206.0000 722 18 0.0249
281237.0000 723 18 0.0249
281267.0000 724 18 0.0249
281297.0000 725 18 0.0248
281328.0000 726 18 0.0248
281359.0000 727 18 0.0248
281389.0000 728 18 0.0247
281419.0000 729 18 0.0247
281450.0000 730 18 0.0247
281481.0000 731 18 0.0246
281512.0000 732 18 0.0246
281543.0000 733 18 0.0246
281574.0000 734 18 0.0245
281604.0000 735 18 0.0245
281634.0000 736 18 0.0245
281665.0000 737 18 0.0244
281695.0000 738 18 0.0244
281726.0000 739 18 0.0244
281757.0000 740 18 0.0243
281787.0000 741 18 0.0243
281817.0000 742 18 0.0243
281848.0000 743 18 0.0242
281879.0000 744 18 0.0242
281909.0000 745 18 0.0242
281939.0000 746 18 0.0241
281970.0000 747 18 0.0241
282001.0000 748 18 0.0241
282032.0000 749 18 0.0240
282062.0000 750 18 0.0240
282093.0000 751 18 0.0240
282123.0000 752 18 0.0239
282153.0000 753 18 0.0239
282183.0000 754 18 0.0239
282213.0000 755 18 0.0238
282243.0000 756 18 0.0238
282273.0000 757 18 0.0238
282303.0000 758 18 0.0237
282334.0000 759 18 0.0237
282364.0000 760 18 0.0237
282395.0000 761 18 0.0237
282426.0000 762 18 0.0236
282457.0000 763 18 0.0236
282487.0000 764 18 0.0236
282501.1000 764 19 0.0249
282517.0000 765 19 0.0248
282547.0000 766 19 0.0248
282577.0000 767 19 0.0248
282607.0000 768 19 0.0247
282638.0000 769 19 0.0247
282669.0000 770 19 0.0247
282700.0000 771 19 0.0246
282731.0000 772 19 0.0246
282762.0000 773 19 0.0246
282793.0000 774 19 0.0245
282823.0000 775 19 0.0245
282853.0000 776 19 0.0245
282883.0000 777 19 0.0245
282914.0000 778 19 0.0244
282945.0000 779 19 0.0244
282975.0000 780 19 0.0244
283006.0000 781 19 0.0243
283036.0000 782 19 0.0243
283067.0000 783 19 0.0243
283097.0000 784 19 0.0242
283128.0000 785 19 0.0242
283159.0000 786 19 0.0242
283190.0000 787 19 0.0241
283221.0000 788 19 0.0241
283251.0000 789 19 0.0241
283282.0000 790 19 0.0241
283313.0000 791 19 0.0240
283344.0000 792 19 0.0240
283375.0000 793 19 0.0240
283406.0000 794 19 0.0239
283437.0000 795 19 0.0239
283468.0000 796 19 0.0239
283498.0000 797 19 0.0238
283529.0000 798 19 0.0238
283538.4000 798 20 0.0251
283559.0000 799 20 0.0250
283590.0000 800 20 0.0250
283621.0000 801 20 0.0250
283652.0000 802 20 0.0249
283683.0000 803 20 0.0249
283713.0000 804 20 0.0249
283744.0000 805 20 0.0248
283774.0000 806 20 0.0248
283805.0000 807 20 0.0248
283836.0000 808 20 0.0248
283866.0000 809 20 0.0247
283896.0000 810 20 0.0247
283927.0000 811 20 0.0247
283957.0000 812 20 0.0246
283987.0000 813 20 0.0246
284017.0000 814 20 0.0246
284047.0000 815 20 0.0245
284077.0000 816 20 0.0245
284107.0000 817 20 0.0245
284137.0000 818 20 0.0244
284167.0000 819 20 0.0244
284187.8000 819 21 0.0256
284198.0000 820 21 0.0256
284228.0000 821 21 0.0256
284258.0000 822 21 0.0255
284289.0000 823 21 0.0255
284320.0000 824 21 0.0255
284350.0000 825 21 0.0255
284380.0000 826 21 0.0254
284410.0000 827 21 0.0254
284440.0000 828 21 0.0254
284471.0000 829 21 0.0253
284502.0000 830 21 0.0253
284533.0000 831 21 0.0253
284564.0000 832 21 0.0252
284594.0000 833 21 0.0252
284624.0000 834 21 0.0252
284655.0000 835 21 0.0251
284685.0000 836 21 0.0251
284715.0000 837 21 0.0251
284746.0000 838 21 0.0251
284777.0000 839 21 0.0250
284808.0000 840 21 0.0250
284839.0000 841 21 0.0250
284869.0000 842 21 0.0249
284900.0000 843 21 0.0249
284931.0000 844 21 0.0249
284962.0000 845 21 0.0249
284992.0000 846 21 0.0248
285022.0000 847 21 0.0248
285052.0000 848 21 0.0248
285082.0000 849 21 0.0247
285113.0000 850 21 0.0247
285143.0000 851 21 0.0247
285173.0000 852 21 0.0246
285204.0000 853 21 0.0246
285235.0000 854 21 0.0246
285266.0000 855 21 0.0246
285296.0000 856 21 0.0245
285327.0000 857 21 0.0245
285357.0000 858 21 0.0245
285388.0000 859 21 0.0244
285419.0000 860 21 0.0244
285449.0000 861 21 0.0244
285479.0000 862 21 0.0244
285510.0000 863 21 0.0243
285540.0000 864 21 0.0243
285571.0000 865 21 0.0243
285602.0000 866 21 0.0242
285632.0000 867 21 0.0242
285662.0000 868 21 0.0242
285692.0000 869 21 0.0242
285722.0000 870 21 0.0241
285753.0000 871 21 0.0241
285784.0000 872 21 0.0241
285815.0000 873 21 0.0241
285845.0000 874 21 0.0240
285875.0000 875 21 0.0240
285905.0000 876 21 0.0240
285936.0000 877 21 0.0239
285967.0000 878 21 0.0239
285997.0000 879 21 0.0239
286027.0000 880 21 0.0239
286058.0000 881 21 0.0238
286089.0000 882 21 0.0238
286120.0000 883 21 0.0238
286150.0000 884 21 0.0238
286181.0000 885 21 0.0237
286212.0000 886 21 0.0237
286242.0000 887 21 0.0237
286273.0000 888 21 0.0236
286304.0000 889 21 0.0236
286334.0000 890 21 0.0236
286365.0000 891 21 0.0236
286395.0000 892 21 0.0235
286425.0000 893 21 0.0235
286455.0000 894 21 0.0235
286485.0000 895 21 0.0235
286515.0000 896 21 0.0234
286546.0000 897 21 0.0234
286577.0000 898 21 0.0234
286607.0000 899 21 0.0234
286637.0000 900 21 0.0233
286668.0000 901 21 0.0233
286699.0000 902 21 0.0233
286730.0000 903 21 0.0233
286761.0000 904 21 0.0232
286792.0000 905 21 0.0232
286823.0000 906 21 0.0232
286854.0000 907 21 0.0232
286885.0000 908 21 0.0231
