# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
309302.5000 M8852 899585 4 39268.5000 p75 p53 n/a N p75->p41->p86->p0->p39
309716.1000 M9149 856886 3 30617.1000 p63 p41 n/a N p63->p47->p93->p21
309716.1000 M8828 874435 3 40417.1000 p36 p15 n/a N p36->p39->p21->p93
309716.1000 M8805 616857 5 41119.1000 p7 p69 n/a N p7->p31->p79->p39->p21->p93
309716.1000 M9144 877010 4 30771.1000 p14 p40 n/a N p14->p79->p39->p21->p93
309763.4000 M8539 821172 2 49275.4000 p77 p7 n/a N p77->p42->p1
309763.4000 M8651 730877 2 45860.4000 p57 p47 n/a N p57->p42->p1
309763.4000 M8862 854422 3 39422.4000 p88 p41 n/a N p88->p31->p42->p1
309881.3000 M9518 845430 1 19508.3000 p18 p9 n/a N p18->p81
309881.3000 M9584 982296 1 17490.3000 p18 p15 n/a N p18->p81
309881.3000 M9686 549153 2 14374.3000 p70 p28 n/a N p70->p18->p81
309881.3000 M9231 630625 5 28277.3000 p29 p27 n/a N p29->p84->p20->p46->p81->p18
309881.3000 M8546 810409 3 49179.3000 p55 p10 n/a N p55->p28->p81->p18
309881.3000 M9407 508788 3 22904.3000 p29 p35 n/a N p29->p44->p81->p18
310391.3000 M9253 627810 4 28118.3000 p27 p78 n/a N p27->p97->p9->p86->p70
310391.3000 M8736 984376 1 43900.3000 p86 p89 n/a N p86->p70
310391.3000 M8670 882152 1 45907.3000 p86 p11 n/a N p86->p70
310391.3000 M8995 607109 2 35989.3000 p8 p38 n/a N p8->p86->p70
310442.2000 M9555 549716 3 18939.2000 p15 p1 n/a N p15->p19->p23->p74
310638.9000 M8511 852401 5 51005.9000 p3 p2 n/a N p3->p56->p84->p97->p22->p12
310638.9000 M8533 539853 5 50334.9000 p3 p46 n/a N p3->p56->p84->p97->p22->p12
310791.3000 M9011 802845 3 35902.3000 p7 p68 n/a N p7->p58->p22->p35
310963.1000 M9291 804963 1 27526.1000 p73 p39 n/a N p73->p4
311212.8000 M9241 983673 5 29303.8000 p25 p28 n/a N p25->p37->p80->p1->p64->p51
311212.8000 M9279 615775 3 28145.8000 p38 p54 n/a N p38->p6->p51->p64
311262.7000 M8737 875109 3 44740.7000 p41 p88 n/a N p41->p28->p9->p6
311262.7000 M9507 690789 1 21227.7000 p9 p76 n/a N p9->p6
311262.7000 M8803 713845 5 42725.7000 p32 p60 n/a N p32->p31->p79->p14->p9->p6
311262.7000 M9447 998983 4 23059.7000 p18 p80 n/a N p18->p78->p14->p9->p6
311546.4000 M9108 885061 4 33697.4000 p32 p76 n/a N p32->p45->p56->p62->p82
311812.5000 M9691 790341 3 16151.5000 p5 p28 n/a N p5->p6->p92->p51
311812.5000 M9859 851457 4 11033.5000 p77 p40 n/a N p77->p37->p55->p51->p92
311812.5000 M8781 530934 2 43943.5000 p61 p45 n/a N p61->p51->p92
311812.5000 M8582 639364 3 50008.5000 p14 p60 n/a N p14->p61->p51->p92
311973.1000 M8823 626869 4 42825.1000 p0 p55 n/a N p0->p4->p93->p47->p90
311973.1000 M8639 846972 4 48435.1000 p54 p81 n/a N p54->p60->p93->p47->p90
311973.1000 M8552 823658 4 51086.1000 p46 p7 n/a N p46->p76->p81->p47->p90
311973.1000 M8504 631784 5 52555.1000 p75 p8 n/a N p75->p24->p39->p36->p90->p47
311973.1000 M8887 672535 4 40866.1000 p69 p28 n/a N p69->p39->p36->p90->p47
311973.1000 M9019 523693 3 36839.1000 p24 p19 n/a N p24->p13->p90->p47
312320.8000 M9147 988904 6 33283.8000 p31 p32 n/a N p31->p57->p42->p41->p87->p60->p64
312451.1000 M8849 764026 4 42508.1000 p71 p52 n/a N p71->p26->p22->p12->p44
312451.1000 M8518 860134 3 52606.1000 p8 p23 n/a N p8->p22->p12->p44
312451.1000 M9146 888952 3 33444.1000 p43 p84 n/a N p43->p37->p44->p12
312451.1000 M8944 615411 2 39605.1000 p37 p79 n/a N p37->p44->p12
312580.8000 M9438 896832 2 24654.8000 p76 p22 n/a N p76->p89->p90
312892.5000 M9855 702797 5 12234.5000 p35 p15 n/a N p35->p30->p34->p19->p11->p42
312892.5000 M9543 911996 2 21755.5000 p67 p4 n/a N p67->p11->p42
312995.5000 M9802 604301 2 13953.5000 p60 p31 n/a N p60->p69->p54
312995.5000 M8547 858206 2 52262.5000 p87 p9 n/a N p87->p54->p69
312995.5000 M8556 891033 4 51986.5000 p13 p65 n/a N p13->p34->p35->p54->p69
312995.5000 M8872 571813 3 42347.5000 p58 p25 n/a N p58->p41->p54->p69
313107.1000 M9648 779077 3 18758.1000 p1 p35 n/a N p1->p87->p60->p57
313331.3000 M8906 618621 5 41644.3000 p65 p30 n/a N p65->p0->p80->p34->p22->p28
313331.3000 M8933 856464 4 40820.3000 p20 p87 n/a N p20->p78->p80->p22->p28
313331.3000 M9479 792579 2 24149.3000 p75 p11 n/a N p75->p22->p28
313331.3000 M9224 650314 4 31942.3000 p20 p10 n/a N p20->p78->p80->p22->p28
313469.9000 M9820 651520 3 13881.9000 p51 p56 n/a N p51->p64->p60->p54
313756.3000 M9821 612989 1 14138.3000 p87 p9 n/a N p87->p71
313832.1000 M9167 728110 3 34182.1000 p71 p89 n/a N p71->p63->p39->p36
313832.1000 M9569 753520 4 21899.1000 p69 p38 n/a N p69->p89->p79->p39->p36
313832.1000 M8806 940300 4 45205.1000 p4 p47 n/a N p4->p23->p28->p36->p39
313832.1000 M8883 503139 3 42847.1000 p27 p72 n/a N p27->p28->p36->p39
313832.1000 M9000 780875 3 39279.1000 p9 p76 n/a N p9->p28->p36->p39
313832.1000 M9009 926123 3 39004.1000 p31 p67 n/a N p31->p81->p36->p39
314016.0000 M9697 683817 3 18172.0000 p10 p59 n/a N p10->p4->p94->p47
314016.0000 M9467 716588 3 25199.0000 p24 p81 n/a N p24->p65->p94->p47
314016.0000 M8823 626869 4 44868.0000 p0 p55 n/a N p0->p4->p93->p47->p94
314016.0000 M8552 823658 4 53129.0000 p46 p7 n/a N p46->p76->p81->p47->p94
314125.3000 M9554 792346 2 22653.3000 p87 p28 n/a N p87->p11->p88
314179.7000 M8837 564519 6 44603.7000 p43 p78 n/a N p43->p99->p41->p75->p45->p30->p69
314179.7000 M8969 525030 4 40567.7000 p32 p80 n/a N p32->p73->p75->p30->p69
314179.7000 M9157 900407 5 34837.7000 p77 p46 n/a N p77->p33->p79->p5->p30->p69
314179.7000 M8778 906508 4 46401.7000 p53 p42 n/a N p53->p13->p45->p30->p69
314179.7000 M9229 953761 6 32636.7000 p43 p17 n/a N p43->p88->p56->p0->p35->p30->p69
314179.7000 M9502 604749 6 24296.7000 p21 p8 n/a N p21->p13->p91->p1->p75->p30->p69
314179.7000 M8587 930731 6 52224.7000 p71 p43 n/a N p71->p48->p6->p75->p45->p30->p69
314179.7000 M8531 793880 5 53936.7000 p38 p23 n/a N p38->p53->p13->p45->p30->p69
314393.6000 M8737 875109 2 47871.6000 p41 p88 n/a N p41->p28->p14
314393.6000 M9295 989564 6 30834.6000 p49 p89 n/a N p49->p35->p54->p30->p75->p28->p14
314393.6000 M9511 846634 1 24235.6000 p14 p43 n/a N p14->p28
314393.6000 M9824 999084 2 14682.6000 p15 p50 n/a N p15->p14->p28
314399.5000 M8692 985148 3 49243.5000 p88 p4 n/a N p88->p29->p12->p31
314399.5000 M9471 809229 4 25461.5000 p15 p28 n/a N p15->p90->p19->p12->p31
314478.7000 M8544 676365 8 53838.7000 p58 p74 n/a N p58->p10->p79->p97->p49->p44->p54->p76->p39
314478.7000 M9168 826010 2 34797.7000 p12 p78 n/a N p12->p76->p39
314478.7000 M9166 841613 3 34859.7000 p44 p83 n/a N p44->p54->p76->p39
314478.7000 M9847 841411 2 14065.7000 p81 p48 n/a N p81->p76->p39
314478.7000 M8899 585845 6 43006.7000 p79 p4 n/a N p79->p97->p49->p44->p54->p76->p39
314478.7000 M8631 998033 7 51187.7000 p10 p67 n/a N p10->p79->p97->p49->p44->p54->p76->p39
314536.1000 M8683 787531 5 49655.1000 p32 p9 n/a N p32->p58->p11->p67->p86->p6
314536.1000 M9458 905284 6 25995.1000 p64 p74 n/a N p64->p60->p56->p91->p0->p86->p6
314536.1000 M9187 879484 1 34276.1000 p86 p62 n/a N p86->p6
314536.1000 M9185 616945 6 34337.1000 p64 p20 n/a N p64->p60->p56->p91->p0->p86->p6
314536.1000 M8744 732088 6 47801.1000 p31 p7 n/a N p31->p4->p56->p73->p0->p86->p6
314536.1000 M9315 545860 4 30369.1000 p56 p40 n/a N p56->p91->p0->p86->p6
314536.1000 M8912 539570 4 42666.1000 p59 p17 n/a N p59->p70->p33->p86->p6
314536.1000 M9907 959420 3 12292.1000 p31 p76 n/a N p31->p9->p6->p86
314576.9000 M9397 573407 5 27908.9000 p12 p30 n/a N p12->p54->p33->p39->p36->p37
314584.6000 M9552 828097 2 23173.6000 p78 p16 n/a N p78->p46->p74
314636.1000 M9191 550894 2 34254.1000 p30 p38 n/a N p30->p14->p98
314636.1000 M8974 927645 3 40874.1000 p49 p38 n/a N p49->p96->p14->p98
314636.1000 M9031 595037 4 39136.1000 p34 p39 n/a N p34->p28->p23->p98->p14
314648.3000 M9360 535165 4 29108.3000 p33 p13 n/a N p33->p19->p21->p11->p47
314648.3000 M8679 813869 2 49888.3000 p81 p71 n/a N p81->p11->p47
314648.3000 M9327 651759 3 30115.3000 p19 p43 n/a N p19->p2->p11->p47
314673.5000 M9331 888452 3 30018.5000 p3 p23 n/a N p3->p44->p53->p73
314673.5000 M8787 698990 2 46623.5000 p40 p90 n/a N p40->p53->p73
314673.5000 M9282 921502 3 31514.5000 p63 p51 n/a N p63->p44->p53->p73
314738.5000 M9564 985737 2 22959.5000 p39 p60 n/a N p39->p0->p72
314824.9000 M9181 680816 3 34747.9000 p6 p76 n/a N p6->p13->p28->p98
314824.9000 M8756 770145 5 47720.9000 p30 p5 n/a N p30->p20->p26->p13->p28->p98
314837.3000 M9836 934750 3 14760.3000 p3 p36 n/a N p3->p0->p72->p38
315102.8000 M8545 863086 2 54431.8000 p81 p25 n/a N p81->p37->p5
315102.8000 M8521 982807 2 55165.8000 p81 p54 n/a N p81->p37->p5
315349.5000 M9866 939777 3 14354.5000 p26 p0 n/a N p26->p94->p76->p86
315349.5000 M9569 753520 5 23416.5000 p69 p38 n/a N p69->p89->p79->p39->p76->p86
315349.5000 M8852 899585 3 45315.5000 p75 p53 n/a N p75->p41->p86->p76
315349.5000 M9876 833882 1 14048.5000 p86 p3 n/a N p86->p76
315349.5000 M9646 930114 2 21062.5000 p9 p56 n/a N p9->p86->p76
315491.5000 M8837 564519 6 45915.5000 p43 p78 n/a N p43->p99->p41->p75->p45->p30->p10
315491.5000 M8969 525030 4 41879.5000 p32 p80 n/a N p32->p73->p75->p30->p10
315491.5000 M9157 900407 5 36149.5000 p77 p46 n/a N p77->p33->p79->p5->p30->p10
315491.5000 M8778 906508 4 47713.5000 p53 p42 n/a N p53->p13->p45->p30->p10
315491.5000 M9229 953761 6 33948.5000 p43 p17 n/a N p43->p88->p56->p0->p35->p30->p10
315491.5000 M8556 891033 5 54482.5000 p13 p65 n/a N p13->p34->p35->p54->p30->p10
315491.5000 M8622 850632 3 52475.5000 p1 p67 n/a N p1->p75->p30->p10
315491.5000 M8531 793880 5 55248.5000 p38 p23 n/a N p38->p53->p13->p45->p30->p10
315586.7000 M9651 895523 1 21144.7000 p86 p42 n/a N p86->p29
315587.5000 M9519 864156 3 25184.5000 p69 p11 n/a N p69->p52->p56->p36
315587.5000 M9737 891209 2 18521.5000 p71 p54 n/a N p71->p56->p36
315587.5000 M9774 874211 2 17395.5000 p25 p54 n/a N p25->p56->p36
315772.7000 M9874 696743 2 14532.7000 p90 p34 n/a N p90->p89->p48
315790.9000 M9034 923626 2 40198.9000 p90 p83 n/a N p90->p89->p45
315790.9000 M9654 824882 1 21257.9000 p89 p90 n/a N p89->p45
315790.9000 M9070 832176 2 39102.9000 p90 p22 n/a N p90->p89->p45
315913.5000 M9910 960831 3 13576.5000 p67 p28 n/a N p67->p96->p54->p41
315913.5000 M9613 750061 4 22639.5000 p89 p68 n/a N p89->p52->p69->p54->p41
315913.5000 M9547 971876 3 24655.5000 p14 p43 n/a N p14->p33->p54->p41
315913.5000 M8975 572586 2 42120.5000 p69 p3 n/a N p69->p54->p41
316436.9000 M9805 565645 3 17303.9000 p80 p60 n/a N p80->p22->p34->p28
317566.1000 M9153 807347 5 38346.1000 p2 p88 n/a N p2->p80->p34->p27->p4->p7
317837.3000 M9495 723125 3 28167.3000 p18 p69 n/a N p18->p11->p19->p50
317837.3000 M9625 979441 2 24195.3000 p12 p44 n/a N p12->p19->p50
317947.3000 M9291 804963 2 34510.3000 p73 p39 n/a N p73->p4->p37
317947.3000 M8627 793011 3 54778.3000 p25 p28 n/a N p25->p78->p37->p4
317947.3000 M8803 713845 5 49410.3000 p32 p60 n/a N p32->p31->p79->p77->p37->p4
317947.3000 M9179 513778 2 37930.3000 p34 p53 n/a N p34->p37->p4
317947.3000 M9397 573407 6 31279.3000 p12 p30 n/a N p12->p54->p33->p39->p36->p37->p4
317947.3000 M9385 617410 3 31643.3000 p80 p40 n/a N p80->p34->p37->p4
318028.2000 M9610 909718 3 24845.2000 p55 p80 n/a N p55->p16->p27->p86
318028.2000 M9849 610577 1 17553.2000 p27 p80 n/a N p27->p86
318028.2000 M9628 615603 6 24294.2000 p71 p39 n/a N p71->p13->p69->p30->p10->p27->p86
318571.6000 M9857 761376 3 17853.6000 p59 p29 n/a N p59->p92->p51->p81
318571.6000 M9183 660602 2 38433.6000 p6 p86 n/a N p6->p51->p81
318740.1000 M8559 521564 2 57639.1000 p41 p50 n/a N p41->p7->p86
319088.7000 M9161 670698 2 39623.7000 p10 p1 n/a N p10->p82->p96
319688.7000 M9819 687217 2 20131.7000 p37 p45 n/a N p37->p33->p5
319688.7000 M9685 850276 3 24212.7000 p68 p89 n/a N p68->p85->p33->p5
319688.7000 M9661 513500 3 24942.7000 p53 p56 n/a N p53->p85->p33->p5
319761.6000 M9399 634159 4 33031.6000 p71 p90 n/a N p71->p11->p96->p40->p59
319842.2000 M9157 900407 3 40500.2000 p77 p46 n/a N p77->p33->p79->p54
319842.2000 M9229 953761 6 38299.2000 p43 p17 n/a N p43->p88->p56->p0->p39->p79->p54
319842.2000 M9754 920492 5 22259.2000 p41 p68 n/a N p41->p60->p0->p39->p79->p54
319900.9000 M9157 900407 3 40558.9000 p77 p46 n/a N p77->p33->p79->p35
319900.9000 M8900 650347 4 48398.9000 p90 p28 n/a N p90->p37->p80->p79->p35
319900.9000 M9251 695025 2 37687.9000 p22 p60 n/a N p22->p35->p79
320024.4000 M8587 930731 6 58069.4000 p71 p43 n/a N p71->p48->p6->p75->p45->p35->p54
320024.4000 M8837 564519 6 50448.4000 p43 p78 n/a N p43->p99->p41->p75->p45->p35->p54
320024.4000 M8778 906508 4 52246.4000 p53 p42 n/a N p53->p13->p45->p35->p54
320024.4000 M8531 793880 5 59781.4000 p38 p23 n/a N p38->p53->p13->p45->p35->p54
320173.7000 M8748 518584 7 53315.7000 p31 p63 n/a N p31->p71->p26->p8->p45->p6->p78->p28
320173.7000 M9854 600522 4 19545.7000 p80 p10 n/a N p80->p68->p82->p78->p28
320173.7000 M9145 502235 1 41197.7000 p78 p25 n/a N p78->p28
320173.7000 M9265 627117 2 37535.7000 p29 p27 n/a N p29->p78->p28
320173.7000 M8776 512042 8 52457.7000 p2 p31 n/a N p2->p90->p13->p33->p37->p45->p6->p78->p28
320173.7000 M9097 652676 3 42663.7000 p36 p45 n/a N p36->p3->p28->p78
320173.7000 M8564 672911 1 58920.7000 p28 p17 n/a N p28->p78
320173.7000 M9136 672684 6 41472.7000 p66 p81 n/a N p66->p15->p2->p35->p22->p28->p78
320173.7000 M8850 956896 5 50199.7000 p71 p60 n/a N p71->p26->p8->p45->p28->p78
320173.7000 M9351 933072 5 34907.7000 p20 p47 n/a N p20->p46->p72->p3->p28->p78
320173.7000 M9057 595784 3 43880.7000 p75 p32 n/a N p75->p45->p28->p78
320173.7000 M9730 901590 4 23321.7000 p30 p37 n/a N p30->p35->p41->p28->p78
320173.7000 M9506 906484 3 30168.7000 p21 p30 n/a N p21->p3->p28->p78
320173.7000 M9501 682686 4 30320.7000 p77 p74 n/a N p77->p95->p41->p28->p78
320173.7000 M8508 869756 7 60631.7000 p83 p88 n/a N p83->p69->p56->p48->p72->p3->p28->p78
320173.7000 M9033 725464 4 44611.7000 p79 p59 n/a N p79->p33->p45->p28->p78
320173.7000 M8988 743456 3 45985.7000 p2 p55 n/a N p2->p45->p28->p78
320173.7000 M8985 507446 4 46077.7000 p86 p67 n/a N p86->p8->p45->p28->p78
320245.1000 M9458 905284 5 31704.1000 p64 p74 n/a N p64->p60->p56->p91->p0->p78
320245.1000 M9185 616945 5 40046.1000 p64 p20 n/a N p64->p60->p56->p91->p0->p78
320245.1000 M9315 545860 3 36078.1000 p56 p40 n/a N p56->p91->p0->p78
320245.1000 M9564 985737 2 28466.1000 p39 p60 n/a N p39->p0->p78
320245.1000 M9854 600522 4 19617.1000 p80 p10 n/a N p80->p68->p82->p78->p0
320245.1000 M9730 901590 5 23393.1000 p30 p37 n/a N p30->p35->p41->p28->p78->p0
320245.1000 M9265 627117 2 37607.1000 p29 p27 n/a N p29->p78->p0
320245.1000 M9501 682686 5 30392.1000 p77 p74 n/a N p77->p95->p41->p28->p78->p0
320245.1000 M9094 771450 2 42827.1000 p29 p31 n/a N p29->p78->p0
320536.1000 M8547 858206 3 59803.1000 p87 p9 n/a N p87->p54->p69->p86
320617.5000 M8906 618621 5 48930.5000 p65 p30 n/a N p65->p0->p80->p34->p22->p72
320617.5000 M9011 802845 3 45728.5000 p7 p68 n/a N p7->p58->p22->p72
320617.5000 M8933 856464 4 48106.5000 p20 p87 n/a N p20->p78->p80->p22->p72
320617.5000 M9747 607928 3 23249.5000 p76 p3 n/a N p76->p28->p22->p72
320617.5000 M9224 650314 4 39228.5000 p20 p10 n/a N p20->p78->p80->p22->p72
320716.0000 M9436 926292 3 32852.0000 p88 p30 n/a N p88->p56->p93->p81
320716.0000 M9533 627518 4 29884.0000 p46 p12 n/a N p46->p27->p56->p93->p81
320716.0000 M9089 901221 5 43451.0000 p58 p44 n/a N p58->p46->p27->p56->p93->p81
320832.1000 M9519 864156 3 30429.1000 p69 p11 n/a N p69->p52->p56->p81
320832.1000 M9737 891209 2 23766.1000 p71 p54 n/a N p71->p56->p81
320832.1000 M9774 874211 2 22640.1000 p25 p54 n/a N p25->p56->p81
321008.0000 M9737 891209 3 23942.0000 p71 p54 n/a N p71->p56->p81->p33
321008.0000 M9774 874211 3 22816.0000 p25 p54 n/a N p25->p56->p81->p33
321008.0000 M9584 982296 2 28617.0000 p18 p15 n/a N p18->p81->p33
321008.0000 M9519 864156 4 30605.0000 p69 p11 n/a N p69->p52->p56->p81->p33
321008.0000 M9009 926123 2 46180.0000 p31 p67 n/a N p31->p81->p33
321008.0000 M9367 573485 2 35255.0000 p41 p78 n/a N p41->p81->p33
321008.0000 M9686 549153 3 25501.0000 p70 p28 n/a N p70->p18->p81->p33
321242.9000 M8562 815393 2 60051.9000 p70 p32 n/a N p70->p3->p74
321251.5000 M9556 933289 4 29717.5000 p61 p56 n/a N p61->p33->p51->p80->p8
321279.1000 M8629 781731 1 58049.1000 p15 p26 n/a N p15->p40
321279.1000 M9106 760900 2 43492.1000 p66 p75 n/a N p66->p15->p40
321396.3000 M9854 600522 4 20768.3000 p80 p10 n/a N p80->p68->p82->p78->p36
321396.3000 M9265 627117 2 38758.3000 p29 p27 n/a N p29->p78->p36
321396.3000 M9650 989582 4 26985.3000 p71 p21 n/a N p71->p13->p28->p36->p78
321396.3000 M9734 871463 2 24421.3000 p72 p10 n/a N p72->p36->p78
321396.3000 M9757 805413 3 23721.3000 p76 p13 n/a N p76->p28->p36->p78
321658.8000 M9582 711984 3 29328.8000 p62 p67 n/a N p62->p0->p39->p51
321658.8000 M9029 603400 4 46220.8000 p14 p72 n/a N p14->p77->p79->p39->p51
321695.4000 M8627 793011 3 58526.4000 p25 p28 n/a N p25->p78->p37->p6
321695.4000 M9179 513778 2 41678.4000 p34 p53 n/a N p34->p37->p6
321695.4000 M9295 989564 7 38136.4000 p49 p89 n/a N p49->p35->p54->p30->p75->p77->p37->p6
321712.9000 M8519 721794 3 61836.9000 p66 p2 n/a N p66->p21->p6->p8
321712.9000 M8870 731971 2 51125.9000 p68 p82 n/a N p68->p6->p8
322090.4000 M8761 887587 2 54833.4000 p39 p30 n/a N p39->p49->p85
322090.4000 M9298 934642 2 38438.4000 p35 p85 n/a N p35->p49->p85
322090.4000 M8689 853366 5 57025.4000 p23 p74 n/a N p23->p15->p24->p0->p49->p85
322090.4000 M9128 926435 4 43631.4000 p84 p3 n/a N p84->p38->p62->p49->p85
322113.0000 M9215 994645 2 40998.0000 p90 p21 n/a N p90->p15->p21
322129.0000 M9802 604301 2 23087.0000 p60 p31 n/a N p60->p69->p6
322129.0000 M9907 959420 3 19885.0000 p31 p76 n/a N p31->p9->p6->p69
322272.5000 M9620 712945 3 28784.5000 p38 p28 n/a N p38->p41->p25->p83
322283.4000 M8969 525030 5 48671.4000 p32 p80 n/a N p32->p73->p75->p30->p10->p72
322283.4000 M9157 900407 6 42941.4000 p77 p46 n/a N p77->p33->p79->p5->p30->p10->p72
322283.4000 M8701 916650 3 56855.4000 p66 p84 n/a N p66->p85->p10->p72
322283.4000 M8622 850632 4 59267.4000 p1 p67 n/a N p1->p75->p30->p10->p72
322283.4000 M8837 564519 7 52707.4000 p43 p78 n/a N p43->p99->p41->p75->p45->p30->p10->p72
322283.4000 M8836 931903 4 52738.4000 p22 p69 n/a N p22->p26->p6->p10->p72
322283.4000 M8778 906508 5 54505.4000 p53 p42 n/a N p53->p13->p45->p30->p10->p72
322283.4000 M9502 604749 2 32400.4000 p21 p8 n/a N p21->p10->p72
322283.4000 M8556 891033 6 61274.4000 p13 p65 n/a N p13->p34->p35->p54->p30->p10->p72
322283.4000 M8531 793880 6 62040.4000 p38 p23 n/a N p38->p53->p13->p45->p30->p10->p72
322325.4000 M9182 700588 3 42218.4000 p26 p27 n/a N p26->p60->p91->p6
322325.4000 M9092 500038 4 44967.4000 p74 p85 n/a N p74->p93->p60->p91->p6
322325.4000 M9199 970193 4 41697.4000 p57 p10 n/a N p57->p79->p14->p91->p6
322325.4000 M9693 664025 4 26604.4000 p32 p45 n/a N p32->p2->p48->p91->p6
322331.0000 M9080 699534 2 45339.0000 p82 p1 n/a N p82->p47->p4
322331.0000 M8901 607717 6 50798.0000 p31 p17 n/a N p31->p32->p56->p86->p41->p47->p4
322331.0000 M8800 920903 4 53885.0000 p23 p70 n/a N p23->p12->p97->p47->p4
322331.0000 M9259 649961 3 39874.0000 p20 p52 n/a N p20->p78->p47->p4
322331.0000 M9545 557172 5 31133.0000 p36 p58 n/a N p36->p0->p41->p81->p47->p4
322367.0000 M9148 777610 1 43299.0000 p15 p67 n/a N p15->p81
322367.0000 M9380 804114 2 36217.0000 p32 p4 n/a N p32->p81->p15
322367.0000 M9533 627518 5 31535.0000 p46 p12 n/a N p46->p27->p56->p93->p81->p15
322367.0000 M9542 699769 3 31261.0000 p32 p84 n/a N p32->p44->p81->p15
322367.0000 M9436 926292 4 34503.0000 p88 p30 n/a N p88->p56->p93->p81->p15
322367.0000 M9089 901221 6 45102.0000 p58 p44 n/a N p58->p46->p27->p56->p93->p81->p15
322369.4000 M8904 851917 6 50744.4000 p41 p51 n/a N p41->p58->p63->p18->p30->p62->p85
322369.4000 M9577 818056 3 30192.4000 p7 p43 n/a N p7->p84->p62->p85
322369.4000 M8685 769585 4 57426.4000 p35 p65 n/a N p35->p82->p99->p62->p85
322369.4000 M8851 872424 1 52365.4000 p85 p0 n/a N p85->p62
322648.7000 M8723 870712 3 56553.7000 p11 p34 n/a N p11->p96->p60->p17
322648.7000 M9677 631701 5 27414.7000 p83 p11 n/a N p83->p20->p82->p57->p60->p17
322664.3000 M9199 970193 4 42036.3000 p57 p10 n/a N p57->p79->p14->p91->p86
322783.1000 M9835 555601 5 22736.1000 p82 p54 n/a N p82->p20->p18->p8->p94->p3
324031.2000 M9499 717705 3 34238.2000 p6 p31 n/a N p6->p51->p93->p82
324104.3000 M9274 717922 5 41190.3000 p43 p81 n/a N p43->p8->p45->p27->p46->p93
324104.3000 M9668 666459 2 29145.3000 p81 p57 n/a N p81->p46->p93
324280.4000 M8617 907958 2 61415.4000 p6 p71 n/a N p6->p85->p88
324280.4000 M8638 949894 5 60772.4000 p38 p32 n/a N p38->p53->p56->p47->p88->p85
324785.9000 M9867 571902 4 23759.9000 p58 p5 n/a N p58->p50->p89->p45->p4
324804.9000 M9817 676548 2 25308.9000 p34 p25 n/a N p34->p27->p21
325173.9000 M9857 761376 4 24455.9000 p59 p29 n/a N p59->p92->p51->p93->p39
325382.7000 M9017 813561 4 50310.7000 p57 p46 n/a N p57->p11->p56->p41->p4
325382.7000 M8594 982414 5 63214.7000 p17 p6 n/a N p17->p56->p22->p75->p41->p4
325382.7000 M8538 528395 4 64925.7000 p86 p83 n/a N p86->p16->p75->p41->p4
325382.7000 M9782 960598 2 26947.7000 p7 p36 n/a N p7->p4->p41
325382.7000 M9867 571902 5 24356.7000 p58 p5 n/a N p58->p50->p89->p45->p4->p41
325736.8000 M9150 753578 3 46607.8000 p80 p22 n/a N p80->p37->p4->p27
325830.6000 M9480 633523 3 36617.6000 p85 p33 n/a N p85->p60->p89->p71
325830.6000 M9544 711647 5 34662.6000 p54 p78 n/a N p54->p97->p35->p60->p89->p71
325830.6000 M8674 569558 2 61223.6000 p87 p57 n/a N p87->p89->p71
325952.1000 M9602 776961 4 33013.1000 p76 p63 n/a N p76->p10->p27->p39->p53
325952.1000 M8941 514275 2 53197.1000 p54 p6 n/a N p54->p53->p39
326037.2000 M9691 790341 4 30376.2000 p5 p28 n/a N p5->p6->p92->p23->p71
326046.1000 M9518 845430 2 35673.1000 p18 p9 n/a N p18->p97->p39
326046.1000 M9010 953122 5 51187.1000 p3 p74 n/a N p3->p2->p16->p18->p97->p39
326742.2000 M9420 582874 5 39365.2000 p55 p30 n/a N p55->p89->p60->p69->p46->p33
326839.3000 M9628 615603 7 33105.3000 p71 p39 n/a N p71->p13->p69->p30->p10->p27->p86->p0
326839.3000 M9866 939777 4 25844.3000 p26 p0 n/a N p26->p94->p76->p86->p0
326839.3000 M9878 584226 4 25477.3000 p49 p58 n/a N p49->p56->p4->p86->p0
326839.3000 M9876 833882 1 25538.3000 p86 p3 n/a N p86->p0
326839.3000 M9646 930114 2 32552.3000 p9 p56 n/a N p9->p86->p0
326839.3000 M9569 753520 6 34906.3000 p69 p38 n/a N p69->p89->p79->p39->p76->p86->p0
326839.3000 M9734 871463 3 29864.3000 p72 p10 n/a N p72->p36->p0->p86
326839.3000 M9730 901590 6 29987.3000 p30 p37 n/a N p30->p35->p41->p28->p78->p0->p86
326839.3000 M9501 682686 6 36986.3000 p77 p74 n/a N p77->p95->p41->p28->p78->p0->p86
326839.3000 M9094 771450 3 49421.3000 p29 p31 n/a N p29->p78->p0->p86
326839.3000 M9564 985737 2 35060.3000 p39 p60 n/a N p39->p0->p86
327300.5000 M9099 882008 4 49728.5000 p58 p25 n/a N p58->p46->p27->p56->p53
327300.5000 M9770 982261 3 29229.5000 p42 p50 n/a N p42->p25->p56->p53
327300.5000 M9042 969442 4 51467.5000 p26 p38 n/a N p26->p69->p88->p56->p53
327300.5000 M8603 651034 4 64859.5000 p63 p87 n/a N p63->p46->p27->p56->p53
327300.5000 M8678 920756 2 62571.5000 p73 p77 n/a N p73->p56->p53
