# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
232254.4000 M4616 959753 2 91422.4000 p90 p23 n/a N p90->p51->p23
232257.9000 M7589 866487 1 749.9000 p23 p51 n/a N p23->p51
232382.0000 M6407 835827 1 36927.0000 p71 p7 n/a N p71->p7
232473.0000 M6334 906495 1 39243.0000 p12 p83 n/a N p12->p83
232598.8000 M6815 615032 2 24697.8000 p39 p49 n/a N p39->p42->p49
232612.5000 M4477 647760 1 96024.5000 p23 p12 n/a N p23->p12
232615.8000 M5372 821989 1 68717.8000 p12 p23 n/a N p12->p23
232830.3000 M4940 552728 1 82118.3000 p61 p1 n/a N p61->p1
232832.9000 M4854 633933 1 84737.9000 p1 p61 n/a N p1->p61
232928.4000 M3703 665833 1 119937.4000 p83 p2 n/a N p83->p2
232931.8000 M7452 835517 2 5582.8000 p89 p83 n/a N p89->p2->p83
232976.0000 M4183 638563 1 105348.0000 p34 p64 n/a N p34->p64
232978.7000 M6315 653136 2 40324.7000 p32 p64 n/a N p32->p34->p64
233016.9000 M5123 991170 2 76719.9000 p53 p12 n/a N p53->p80->p12
233082.7000 M7584 877887 1 1726.7000 p22 p50 n/a N p22->p50
233085.9000 M4382 793536 1 99396.9000 p22 p50 n/a N p22->p50
233164.1000 M7129 525566 2 15667.1000 p66 p63 n/a N p66->p31->p63
233166.8000 M4236 666184 3 103924.8000 p13 p31 n/a N p13->p92->p63->p31
233306.8000 M7324 827472 1 9863.8000 p9 p76 n/a N p9->p76
233310.6000 M7229 940150 1 12758.6000 p76 p9 n/a N p76->p9
233341.1000 M7475 900350 1 5296.1000 p1 p27 n/a N p1->p27
233344.8000 M2719 901245 2 150362.8000 p84 p27 n/a N p84->p1->p27
233347.2000 M3777 576236 3 118099.2000 p60 p27 n/a N p60->p3->p1->p27
233350.7000 M4323 647931 1 101453.7000 p66 p12 n/a N p66->p12
233350.7000 M5170 854618 2 75618.7000 p3 p27 n/a N p3->p1->p27
233354.7000 M5479 993741 1 66196.7000 p66 p12 n/a N p66->p12
233357.4000 M4818 672481 1 86362.4000 p12 p66 n/a N p12->p66
233360.1000 M6547 664084 1 33633.1000 p12 p66 n/a N p12->p66
233417.6000 M6236 810668 1 43164.6000 p77 p59 n/a N p77->p59
233451.8000 M5387 970695 1 69097.8000 p38 p64 n/a N p38->p64
233454.2000 M6238 582983 1 43140.2000 p64 p38 n/a N p64->p38
233507.9000 M7131 957039 1 15949.9000 p50 p90 n/a N p50->p90
233510.2000 M5435 550129 1 67694.2000 p50 p90 n/a N p50->p90
233719.2000 M6218 688497 1 44015.2000 p84 p75 n/a N p84->p75
233790.5000 M4375 887441 2 100312.5000 p69 p0 n/a N p69->p64->p0
233794.1000 M6589 885563 1 32783.1000 p64 p0 n/a N p64->p0
233852.6000 M6527 709771 1 34733.6000 p36 p53 n/a N p36->p53
233891.2000 M6948 716318 2 21932.2000 p11 p16 n/a N p11->p76->p16
233893.5000 M4892 553607 1 84640.5000 p76 p16 n/a N p76->p16
233896.5000 M6264 746414 1 42794.5000 p76 p16 n/a N p76->p16
233907.1000 M5937 992030 1 52779.1000 p30 p8 n/a N p30->p8
233914.3000 M6655 875441 1 30887.3000 p1 p40 n/a N p1->p40
233974.4000 M6456 574131 1 37025.4000 p39 p85 n/a N p39->p85
233977.5000 M6904 754284 1 23360.5000 p39 p85 n/a N p39->p85
233987.6000 M3972 577492 2 112790.6000 p85 p1 n/a N p85->p86->p1
233990.7000 M6796 770847 2 26669.7000 p34 p1 n/a N p34->p86->p1
233993.1000 M6178 578658 1 45511.1000 p1 p86 n/a N p1->p86
234332.2000 M6309 733934 1 41860.2000 p86 p8 n/a N p86->p8
234384.8000 M6361 734747 1 40331.8000 p45 p81 n/a N p45->p81
234483.4000 M6126 791194 2 47588.4000 p68 p69 n/a N p68->p91->p69
234486.1000 M5572 672404 3 64488.1000 p66 p69 n/a N p66->p68->p91->p69
234488.3000 M5366 545413 2 70773.3000 p68 p69 n/a N p68->p91->p69
234877.9000 M4773 909347 2 89256.9000 p83 p72 n/a N p83->p33->p72
234921.6000 M3021 555812 1 142732.6000 p40 p57 n/a N p40->p57
234923.7000 M6366 517506 1 40717.7000 p57 p40 n/a N p57->p40
234926.1000 M6516 592222 1 36142.1000 p57 p40 n/a N p57->p40
234929.8000 M4339 888014 3 102544.8000 p71 p39 n/a N p71->p69->p98->p39
234979.9000 M3190 517046 2 137636.9000 p21 p74 n/a N p21->p36->p74
234982.8000 M5313 706520 3 72885.8000 p52 p74 n/a N p52->p21->p36->p74
235199.5000 M3355 952449 2 132816.5000 p13 p28 n/a N p13->p8->p28
235202.9000 M4573 843183 3 95683.9000 p38 p28 n/a N p38->p44->p8->p28
235287.2000 M7094 950678 1 18862.2000 p90 p33 n/a N p90->p33
235289.8000 M3648 645191 4 123975.8000 p40 p90 n/a N p40->p61->p67->p33->p90
235348.8000 M6631 705088 1 33049.8000 p79 p11 n/a N p79->p11
235351.9000 M6540 751947 2 35837.9000 p76 p79 n/a N p76->p11->p79
235355.7000 M6555 934204 2 35383.7000 p76 p79 n/a N p76->p11->p79
235384.2000 M6964 954078 1 22931.2000 p45 p31 n/a N p45->p31
235386.0000 M5555 668062 1 65908.0000 p27 p78 n/a N p27->p78
235407.9000 M5005 769909 1 82709.9000 p90 p70 n/a N p90->p70
235411.9000 M5089 990729 2 80150.9000 p35 p90 n/a N p35->p70->p90
235414.4000 M4985 614203 2 83326.4000 p35 p90 n/a N p35->p70->p90
235440.8000 M5824 924546 1 57765.8000 p51 p11 n/a N p51->p11
235443.4000 M5489 625891 1 67983.4000 p51 p11 n/a N p51->p11
235446.9000 M5062 850494 1 81006.9000 p11 p51 n/a N p11->p51
235469.5000 M7312 524927 1 12389.5000 p57 p80 n/a N p57->p80
235472.0000 M5458 608654 1 68953.0000 p57 p80 n/a N p57->p80
235499.2000 M7360 505848 2 10960.2000 p13 p66 n/a N p13->p69->p66
235502.2000 M5094 736725 2 80089.2000 p71 p12 n/a N p71->p69->p12
235505.7000 M5811 872264 1 58225.7000 p69 p12 n/a N p69->p12
235509.3000 M7091 888082 1 19176.3000 p69 p12 n/a N p69->p12
235515.4000 M7165 765690 1 16915.4000 p16 p9 n/a N p16->p9
235515.7000 M6647 982791 1 32730.7000 p56 p18 n/a N p56->p18
235518.8000 M4686 826627 3 92550.8000 p12 p9 n/a N p12->p22->p16->p9
235522.3000 M4884 857405 1 86510.3000 p16 p9 n/a N p16->p9
235524.9000 M2984 640775 2 144462.9000 p22 p9 n/a N p22->p16->p9
235527.2000 M5418 567650 1 70230.2000 p16 p9 n/a N p16->p9
235797.7000 M6581 675093 1 35028.7000 p0 p24 n/a N p0->p24
235858.4000 M4498 851556 1 98627.4000 p3 p43 n/a N p3->p43
235860.5000 M5164 508054 2 78311.5000 p64 p43 n/a N p64->p3->p43
235866.5000 M5437 672839 1 69989.5000 p38 p0 n/a N p38->p0
235869.6000 M6449 752301 1 39134.6000 p38 p0 n/a N p38->p0
235982.9000 M7003 789409 2 22339.9000 p16 p20 n/a N p16->p22->p20
235986.2000 M3153 810554 2 139771.2000 p16 p20 n/a N p16->p22->p20
236168.7000 M6256 556934 2 45309.7000 p39 p60 n/a N p39->p56->p60
236171.4000 M6310 650695 2 43669.4000 p39 p60 n/a N p39->p56->p60
236174.5000 M6823 755407 2 28028.5000 p24 p60 n/a N p24->p56->p60
236213.3000 M7351 724423 1 11948.3000 p53 p3 n/a N p53->p3
236216.2000 M6856 716950 1 27061.2000 p3 p53 n/a N p3->p53
236260.8000 M4955 798781 2 85089.8000 p73 p69 n/a N p73->p67->p69
236263.8000 M4834 742643 2 88782.8000 p73 p69 n/a N p73->p67->p69
236280.8000 M6738 657720 2 30724.8000 p5 p57 n/a N p5->p47->p57
236283.1000 M4878 565376 3 87456.1000 p10 p57 n/a N p10->p5->p47->p57
236285.2000 M4021 516363 2 113596.2000 p5 p57 n/a N p5->p47->p57
236304.8000 M6628 565158 1 34097.8000 p68 p77 n/a N p68->p77
236307.3000 M6800 618687 2 28862.3000 p19 p68 n/a N p19->p77->p68
236310.7000 M5563 837899 1 66589.7000 p77 p68 n/a N p77->p68
236312.9000 M4475 529858 4 99786.9000 p6 p68 n/a N p6->p89->p19->p77->p68
236446.8000 M6378 966121 2 41874.8000 p48 p88 n/a N p48->p38->p88
236448.9000 M4282 501905 3 105799.9000 p39 p88 n/a N p39->p59->p38->p88
236610.4000 M6432 771227 3 40391.4000 p27 p5 n/a N p27->p25->p31->p5
236613.6000 M5254 781244 1 76314.6000 p31 p5 n/a N p31->p5
236617.6000 M6026 996076 2 52773.6000 p25 p5 n/a N p25->p31->p5
236740.6000 M7675 540221 2 2603.6000 p45 p24 n/a N p45->p59->p24
236831.6000 M4658 719597 2 94718.6000 p83 p87 n/a N p83->p40->p87
236929.3000 M3903 604465 1 117832.3000 p30 p47 n/a N p30->p47
236932.9000 M6215 894554 1 47319.9000 p30 p47 n/a N p30->p47
236961.3000 M4513 788540 2 99270.3000 p1 p21 n/a N p1->p3->p21
237082.9000 M6208 573725 2 47682.9000 p13 p10 n/a N p13->p69->p10
237085.0000 M7260 513069 1 15589.0000 p10 p69 n/a N p10->p69
237136.8000 M6064 540867 1 52129.8000 p29 p1 n/a N p29->p1
237139.3000 M6609 618481 1 35515.3000 p29 p1 n/a N p29->p1
237142.5000 M5370 797970 1 73306.5000 p1 p29 n/a N p1->p29
237146.3000 M6728 944084 1 31896.3000 p1 p29 n/a N p1->p29
237174.1000 M6345 611872 1 43607.1000 p49 p43 n/a N p49->p43
237177.8000 M5883 904761 1 57697.8000 p43 p49 n/a N p43->p49
237284.5000 M3888 999546 1 118645.5000 p21 p49 n/a N p21->p49
237294.7000 M3710 593431 4 124090.7000 p50 p49 n/a N p50->p85->p99->p70->p49
237311.7000 M4126 732988 1 111422.7000 p14 p15 n/a N p14->p15
237337.4000 M2821 998451 2 151243.4000 p48 p59 n/a N p48->p71->p59
237375.0000 M6807 646813 1 29716.0000 p48 p79 n/a N p48->p79
237424.4000 M4925 877542 3 87171.4000 p67 p43 n/a N p67->p54->p21->p43
237427.0000 M5361 632382 2 73865.0000 p36 p43 n/a N p36->p21->p43
237430.8000 M7540 932595 1 7409.8000 p21 p43 n/a N p21->p43
237490.9000 M4667 867262 1 95100.9000 p3 p49 n/a N p3->p49
237531.7000 M2828 533277 1 151222.7000 p54 p38 n/a N p54->p38
237606.5000 M5958 619741 2 55836.5000 p22 p38 n/a N p22->p16->p38
237609.5000 M7743 743644 1 1403.5000 p38 p16 n/a N p38->p16
237718.0000 M2956 526475 1 147510.0000 p54 p12 n/a N p54->p12
237721.5000 M4721 864486 1 93682.5000 p12 p54 n/a N p12->p54
237723.6000 M4786 523457 1 91703.6000 p12 p54 n/a N p12->p54
237749.1000 M4471 537494 3 101344.1000 p19 p20 n/a N p19->p89->p79->p20
237754.8000 M4670 574319 2 95274.8000 p9 p74 n/a N p9->p95->p74
237790.8000 M6778 570591 2 31015.8000 p50 p10 n/a N p50->p70->p10
237793.8000 M7396 734136 2 12153.8000 p50 p10 n/a N p50->p70->p10
237797.5000 M5008 920822 3 85006.5000 p72 p10 n/a N p72->p18->p70->p10
237798.9000 M4531 908820 2 99559.9000 p62 p89 n/a N p62->p13->p89
237896.9000 M7739 548717 1 1811.9000 p66 p25 n/a N p66->p25
237909.6000 M7211 792656 1 17907.6000 p86 p2 n/a N p86->p2
237981.5000 M7674 951356 1 3874.5000 p70 p12 n/a N p70->p12
237984.4000 M5875 708554 1 58748.4000 p70 p12 n/a N p70->p12
238062.1000 M3826 825972 2 121316.1000 p73 p78 n/a N p73->p67->p78
238064.6000 M7276 610684 1 16081.6000 p78 p67 n/a N p78->p67
238113.7000 M7317 942404 1 14883.7000 p3 p54 n/a N p3->p54
238116.2000 M1914 881894 2 179696.2000 p69 p85 n/a N p69->p71->p85
238119.5000 M4719 814337 2 94142.5000 p69 p85 n/a N p69->p71->p85
238145.9000 M7493 990180 1 9554.9000 p2 p21 n/a N p2->p21
238222.7000 M6978 866821 1 25342.7000 p16 p10 n/a N p16->p10
238226.4000 M6838 917000 1 29620.4000 p16 p10 n/a N p16->p10
238249.3000 M7685 912538 1 3808.3000 p78 p88 n/a N p78->p88
238252.5000 M5980 839560 1 55811.5000 p16 p80 n/a N p16->p80
238253.3000 M7221 998519 1 17943.3000 p78 p88 n/a N p78->p88
238255.4000 M7500 724475 1 9452.4000 p16 p80 n/a N p16->p80
238256.9000 M7698 887133 1 3420.9000 p88 p78 n/a N p88->p78
238260.7000 M3224 929355 1 139880.7000 p88 p78 n/a N p88->p78
238266.0000 M6379 911115 1 43663.0000 p25 p14 n/a N p25->p14
238269.0000 M6847 733565 2 29388.0000 p31 p14 n/a N p31->p25->p14
238271.9000 M6578 711569 1 37594.9000 p14 p25 n/a N p14->p25
238358.3000 M4801 599854 3 91882.3000 p17 p78 n/a N p17->p36->p21->p78
238362.3000 M4567 992236 1 99025.3000 p21 p78 n/a N p21->p78
238364.9000 M4898 626758 1 88929.9000 p21 p78 n/a N p21->p78
238398.7000 M6703 909875 1 33907.7000 p3 p83 n/a N p3->p83
238468.2000 M4715 941439 1 94614.2000 p46 p67 n/a N p46->p67
238472.1000 M6875 963357 2 28738.1000 p73 p46 n/a N p73->p67->p46
238475.6000 M5730 867167 2 63663.6000 p73 p46 n/a N p73->p67->p46
238541.5000 M4482 693711 2 101799.5000 p35 p85 n/a N p35->p92->p85
238656.0000 M7749 806705 1 2268.0000 p21 p72 n/a N p21->p72
238659.1000 M6254 766138 2 47860.1000 p36 p72 n/a N p36->p21->p72
238661.5000 M6058 590441 1 53837.5000 p21 p72 n/a N p21->p72
238668.4000 M4503 812185 4 101284.4000 p6 p87 n/a N p6->p89->p19->p94->p87
238727.7000 M3377 690387 5 135672.7000 p65 p69 n/a N p65->p82->p26->p27->p25->p69
238728.8000 M4512 961052 1 101068.8000 p73 p26 n/a N p73->p26
238732.3000 M7732 862064 1 2861.3000 p73 p26 n/a N p73->p26
238776.9000 M6970 981676 1 26140.9000 p50 p1 n/a N p50->p1
238779.7000 M7123 894636 1 21465.7000 p57 p26 n/a N p57->p26
238975.2000 M7462 592098 1 11322.2000 p23 p70 n/a N p23->p70
239046.9000 M6162 512907 3 51054.9000 p86 p65 n/a N p86->p97->p42->p65
239049.3000 M7648 592316 1 5740.3000 p42 p65 n/a N p42->p65
239051.7000 M6845 594970 1 30231.7000 p65 p42 n/a N p65->p42
239090.9000 M5378 765330 3 75009.9000 p12 p84 n/a N p12->p22->p16->p84
239094.6000 M6697 902730 2 34787.6000 p22 p84 n/a N p22->p16->p84
239096.9000 M7059 562444 1 23745.9000 p84 p16 n/a N p84->p16
239099.3000 M7687 578268 1 4597.3000 p84 p16 n/a N p84->p16
239145.4000 M6748 844244 1 33282.4000 p46 p63 n/a N p46->p63
239152.7000 M6137 677511 1 51923.7000 p89 p42 n/a N p89->p42
239156.1000 M4452 833690 3 103329.1000 p45 p42 n/a N p45->p4->p89->p42
239170.7000 M7285 744714 2 16914.7000 p12 p10 n/a N p12->p23->p10
239173.5000 M624 676386 3 220129.5000 p69 p23 n/a N p69->p56->p10->p23
239177.2000 M4952 901295 1 88097.2000 p10 p23 n/a N p10->p23
239179.6000 M6788 579412 1 32100.6000 p10 p23 n/a N p10->p23
239219.9000 M6090 965206 1 53420.9000 p40 p86 n/a N p40->p86
239222.5000 M7411 645899 1 13123.5000 p40 p86 n/a N p40->p86
239426.1000 M6546 655767 1 39729.1000 p48 p52 n/a N p48->p52
239495.9000 M6370 640339 1 45165.9000 p46 p26 n/a N p46->p26
239498.8000 M6341 707164 1 46053.8000 p26 p46 n/a N p26->p46
239542.0000 M3982 839098 2 118041.0000 p50 p84 n/a N p50->p23->p84
239648.9000 M5564 871963 3 69896.9000 p66 p26 n/a N p66->p60->p50->p26
239746.9000 M4377 832729 1 106208.9000 p84 p30 n/a N p84->p30
239772.3000 M6949 544164 1 27782.3000 p35 p23 n/a N p35->p23
239779.0000 M7818 578694 1 1288.0000 p55 p1 n/a N p55->p1
239782.1000 M5052 761293 2 85646.1000 p3 p55 n/a N p3->p1->p55
239784.9000 M4867 679759 1 91291.9000 p1 p55 n/a N p1->p55
239860.3000 M7029 880460 3 25422.3000 p41 p79 n/a N p41->p99->p85->p79
239864.1000 M6237 932469 1 49580.1000 p79 p85 n/a N p79->p85
239971.4000 M6402 863348 1 44667.4000 p55 p20 n/a N p55->p20
239985.4000 M6051 913454 2 55376.4000 p42 p62 n/a N p42->p34->p62
239985.4000 M7036 899091 1 25333.4000 p32 p46 n/a N p32->p46
239998.9000 M7792 625409 1 2300.9000 p68 p48 n/a N p68->p48
240001.0000 M5920 501237 1 59391.0000 p48 p68 n/a N p48->p68
240079.2000 M5507 933475 2 72069.2000 p7 p84 n/a N p7->p12->p84
240088.6000 M5303 504863 2 78294.6000 p54 p32 n/a N p54->p23->p32
240101.3000 M7536 626761 1 10203.3000 p40 p62 n/a N p40->p62
240135.9000 M6007 924092 2 56870.9000 p28 p52 n/a N p28->p20->p52
240183.6000 M7056 974095 1 24923.6000 p64 p41 n/a N p64->p41
240183.9000 M7548 885248 1 9921.9000 p40 p34 n/a N p40->p34
240186.1000 M5743 619714 1 64976.1000 p41 p64 n/a N p41->p64
240186.4000 M2997 616757 3 148729.4000 p66 p34 n/a N p66->p61->p40->p34
240189.4000 M2645 736104 3 159467.4000 p66 p34 n/a N p66->p61->p40->p34
240192.6000 M4432 794954 3 104975.6000 p47 p40 n/a N p47->p32->p34->p40
240204.3000 M5686 869482 2 66735.3000 p61 p63 n/a N p61->p67->p63
240206.4000 M3498 521169 3 133460.4000 p52 p63 n/a N p52->p73->p67->p63
240209.8000 M5312 835834 1 78142.8000 p63 p67 n/a N p63->p67
240213.0000 M2975 797871 4 149425.0000 p17 p67 n/a N p17->p35->p92->p63->p67
240215.8000 M6777 808877 2 33471.8000 p89 p39 n/a N p89->p2->p39
240233.2000 M6091 500141 1 54403.2000 p44 p55 n/a N p44->p55
240237.7000 M3889 805720 3 121567.7000 p3 p4 n/a N p3->p60->p40->p4
240239.5000 M6760 526941 1 34012.5000 p14 p26 n/a N p14->p26
240259.0000 M6074 887070 2 54945.0000 p44 p53 n/a N p44->p8->p53
240276.9000 M7802 588061 1 2273.9000 p8 p6 n/a N p8->p6
240293.9000 M6835 548789 1 31779.9000 p6 p53 n/a N p6->p53
240332.4000 M7099 762147 1 23754.4000 p46 p36 n/a N p46->p36
240335.1000 M3916 666636 2 120841.1000 p21 p46 n/a N p21->p36->p46
240357.7000 M7405 931910 1 14442.7000 p1 p82 n/a N p1->p82
240457.0000 M5528 610578 3 71807.0000 p34 p23 n/a N p34->p21->p36->p23
240544.9000 M6135 568503 1 53376.9000 p74 p46 n/a N p74->p46
240547.6000 M2103 674540 1 176351.6000 p74 p46 n/a N p74->p46
240551.6000 M7562 984612 1 9865.6000 p74 p46 n/a N p74->p46
240604.4000 M7117 588228 2 23474.4000 p76 p42 n/a N p76->p11->p42
240867.2000 M4887 607189 2 91765.2000 p37 p61 n/a N p37->p50->p61
240871.1000 M4092 954588 1 116021.1000 p50 p35 n/a N p50->p35
240873.6000 M6736 618646 1 35377.6000 p61 p50 n/a N p61->p50
240876.5000 M3555 723958 2 132396.5000 p40 p50 n/a N p40->p61->p50
240953.1000 M6674 900613 2 37343.1000 p85 p4 n/a N p85->p99->p4
240975.1000 M7714 771161 1 5649.1000 p74 p23 n/a N p74->p23
240977.3000 M5586 530932 1 70552.3000 p74 p23 n/a N p74->p23
240999.1000 M7417 944746 1 14716.1000 p7 p35 n/a N p7->p35
241035.3000 M5119 517432 2 84861.3000 p80 p89 n/a N p80->p53->p89
241075.6000 M5626 881249 1 69433.6000 p26 p59 n/a N p26->p59
241137.6000 M7616 640755 1 8805.6000 p35 p9 n/a N p35->p9
241287.8000 M4958 689447 3 90026.8000 p50 p53 n/a N p50->p12->p66->p53
241303.8000 M4789 769185 2 95192.8000 p67 p36 n/a N p67->p61->p36
241306.7000 M4874 717603 1 92601.7000 p36 p61 n/a N p36->p61
241329.9000 M5237 851590 2 81547.9000 p3 p33 n/a N p3->p1->p33
241403.1000 M2070 813381 2 178210.1000 p36 p61 n/a N p36->p91->p61
241468.6000 M3602 881552 2 131554.6000 p83 p64 n/a N p83->p33->p64
241471.9000 M3864 820106 1 123563.9000 p33 p64 n/a N p33->p64
241562.1000 M6751 813351 1 35609.1000 p64 p1 n/a N p64->p1
241565.7000 M6152 895229 1 53880.7000 p1 p64 n/a N p1->p64
241704.2000 M7030 513673 1 27236.2000 p18 p5 n/a N p18->p5
241706.9000 M4050 658281 1 118136.9000 p18 p5 n/a N p18->p5
241726.3000 M1605 570882 1 192738.3000 p36 p50 n/a N p36->p50
241791.2000 M4550 954429 1 102972.2000 p11 p71 n/a N p11->p71
241881.6000 M7756 845822 1 5282.6000 p53 p41 n/a N p53->p41
241894.5000 M2965 899277 2 151412.5000 p73 p27 n/a N p73->p36->p27
241921.1000 M6415 691868 1 46222.1000 p67 p62 n/a N p67->p62
241991.8000 M5845 862244 1 63670.8000 p64 p82 n/a N p64->p82
241992.9000 M7577 943922 1 10850.9000 p13 p26 n/a N p13->p26
241995.8000 M6670 994531 1 38508.8000 p82 p64 n/a N p82->p64
242007.8000 M5547 766496 2 72775.8000 p56 p14 n/a N p56->p39->p14
242011.7000 M5393 973832 1 77475.7000 p14 p39 n/a N p14->p39
242097.4000 M5721 630129 2 67561.4000 p72 p61 n/a N p72->p18->p61
242098.4000 M2696 892176 2 159817.4000 p34 p73 n/a N p34->p7->p73
242101.4000 M6063 737798 1 57124.4000 p73 p7 n/a N p73->p7
242143.4000 M5153 914820 1 84929.4000 p17 p61 n/a N p17->p61
242279.0000 M3527 845226 1 134651.0000 p39 p9 n/a N p39->p9
242282.7000 M7506 915896 1 13296.7000 p39 p9 n/a N p39->p9
242283.5000 M7249 887204 2 21124.5000 p21 p67 n/a N p21->p36->p67
242285.6000 M2140 500028 2 176960.6000 p25 p67 n/a N p25->p36->p67
242285.8000 M5656 766058 1 69728.8000 p39 p9 n/a N p39->p9
242391.5000 M5948 850547 1 60926.5000 p74 p77 n/a N p74->p77
242394.3000 M5781 696512 1 66025.3000 p74 p77 n/a N p74->p77
242396.5000 M3504 527925 1 135470.5000 p77 p74 n/a N p77->p74
242398.6000 M6731 500672 2 37056.6000 p83 p74 n/a N p83->p77->p74
242445.7000 M4815 882803 1 95542.7000 p79 p64 n/a N p79->p64
242476.1000 M5594 942192 1 71808.1000 p73 p43 n/a N p73->p43
242480.0000 M3668 974088 5 130555.0000 p64 p73 n/a N p64->p69->p71->p66->p43->p73
242632.6000 M7702 771800 1 7673.6000 p85 p64 n/a N p85->p64
242787.1000 M6765 707408 1 36408.1000 p7 p28 n/a N p7->p28
242908.6000 M4645 856722 2 101189.6000 p23 p17 n/a N p23->p39->p17
242910.8000 M5011 544515 3 90027.8000 p78 p17 n/a N p78->p56->p39->p17
242914.2000 M2062 831268 3 179966.2000 p87 p17 n/a N p87->p56->p39->p17
242982.7000 M1969 640875 3 182879.7000 p23 p45 n/a N p23->p12->p70->p45
242985.6000 M6587 715357 3 42034.6000 p80 p45 n/a N p80->p12->p70->p45
242988.7000 M4268 942034 2 112768.7000 p10 p71 n/a N p10->p5->p71
242989.5000 M7081 972131 1 26962.5000 p45 p70 n/a N p45->p70
242991.3000 M4644 631769 2 101302.3000 p10 p71 n/a N p10->p5->p71
243087.6000 M7552 846585 1 12705.6000 p71 p19 n/a N p71->p19
243119.5000 M6080 604514 3 57622.5000 p54 p72 n/a N p54->p67->p73->p72
243123.5000 M5217 983974 3 83952.5000 p54 p72 n/a N p54->p67->p73->p72
243124.7000 M3276 985233 2 143154.7000 p12 p20 n/a N p12->p70->p20
243125.8000 M3682 571493 1 130770.8000 p73 p72 n/a N p73->p72
243128.6000 M7615 681966 1 10827.6000 p73 p72 n/a N p73->p72
243335.0000 M2030 578105 2 181365.0000 p20 p45 n/a N p20->p84->p45
243338.5000 M4631 870666 1 102047.5000 p45 p84 n/a N p45->p84
243341.6000 M7567 770978 1 12505.6000 p14 p9 n/a N p14->p9
243341.9000 M6351 849829 1 49591.9000 p45 p84 n/a N p45->p84
243344.9000 M5397 819529 1 78685.9000 p14 p9 n/a N p14->p9
243534.7000 M6274 721822 1 52127.7000 p17 p9 n/a N p17->p9
243562.2000 M5710 988308 1 69364.2000 p39 p57 n/a N p39->p57
243755.3000 M6854 881092 1 34660.3000 p22 p58 n/a N p22->p58
243772.5000 M4036 531877 2 120626.5000 p56 p15 n/a N p56->p78->p15
243775.6000 M4080 754159 1 119293.6000 p15 p78 n/a N p15->p78
243829.6000 M1656 984498 2 193282.6000 p20 p75 n/a N p20->p22->p75
243831.9000 M3631 569089 2 133034.9000 p16 p75 n/a N p16->p22->p75
243849.0000 M1694 837032 1 192148.0000 p58 p75 n/a N p58->p75
243947.7000 M6538 695019 2 44493.7000 p1 p28 n/a N p1->p33->p28
244023.7000 M5837 867187 2 65947.7000 p73 p10 n/a N p73->p67->p10
244089.0000 M6633 773304 1 41729.0000 p10 p50 n/a N p10->p50
244091.5000 M7875 618132 1 3858.5000 p10 p50 n/a N p10->p50
244130.0000 M7826 847575 1 5393.0000 p14 p57 n/a N p14->p57
244132.2000 M7012 538426 1 30215.2000 p57 p14 n/a N p57->p14
244134.7000 M5070 601309 1 89449.7000 p57 p14 n/a N p57->p14
244143.1000 M4536 601371 4 105752.1000 p74 p43 n/a N p74->p85->p99->p47->p43
244145.4000 M5302 574740 2 82382.4000 p5 p43 n/a N p5->p47->p43
244469.5000 M6018 886376 3 60867.5000 p22 p68 n/a N p22->p12->p66->p68
244472.5000 M6035 749915 3 60351.5000 p22 p68 n/a N p22->p12->p66->p68
244473.8000 M5661 853254 1 71763.8000 p1 p25 n/a N p1->p25
244516.9000 M3091 677502 2 150190.9000 p65 p79 n/a N p65->p82->p79
244536.4000 M4604 933904 3 104070.4000 p5 p49 n/a N p5->p60->p46->p49
244538.9000 M3489 612896 2 138066.9000 p74 p49 n/a N p74->p46->p49
244542.5000 M7530 891885 1 14826.5000 p46 p49 n/a N p46->p49
244565.5000 M7535 782128 1 14697.5000 p66 p89 n/a N p66->p89
244567.6000 M5755 500372 1 68993.6000 p89 p66 n/a N p89->p66
244632.0000 M3370 583877 2 141792.0000 p6 p16 n/a N p6->p48->p16
244635.5000 M3416 857546 1 140390.5000 p48 p16 n/a N p48->p16
244756.9000 M6553 857370 1 44846.9000 p28 p3 n/a N p28->p3
244760.2000 M1366 815558 2 203069.2000 p20 p3 n/a N p20->p28->p3
244841.0000 M6145 727544 1 57369.0000 p41 p4 n/a N p41->p4
244856.8000 M6963 716333 2 32434.8000 p20 p15 n/a N p20->p22->p15
244886.2000 M4485 500876 2 108054.2000 p12 p28 n/a N p12->p2->p28
244889.6000 M628 844191 2 225721.6000 p20 p2 n/a N p20->p28->p2
244893.5000 M2025 961715 2 183076.5000 p20 p2 n/a N p20->p28->p2
244949.4000 M2122 719743 5 180173.4000 p13 p29 n/a N p13->p58->p66->p12->p70->p29
244953.3000 M7159 944709 1 26537.3000 p14 p77 n/a N p14->p77
244969.1000 M7692 912512 1 10316.1000 p70 p69 n/a N p70->p69
244971.8000 M4019 651010 2 122344.8000 p35 p69 n/a N p35->p70->p69
244982.9000 M5510 659030 1 76880.9000 p29 p69 n/a N p29->p69
245005.4000 M7419 523251 2 18660.4000 p22 p38 n/a N p22->p20->p38
245016.1000 M7477 713934 1 16911.1000 p16 p7 n/a N p16->p7
245072.0000 M5506 877175 2 77093.0000 p44 p69 n/a N p44->p8->p69
245124.1000 M7524 909283 1 15592.1000 p3 p33 n/a N p3->p33
